https://en.wikipedia.org/wiki/Lantern,https://en.wikipedia.org/wiki/Lantern,lanterns,Lantern
https://en.wikipedia.org/wiki/Sky_lantern,https://en.wikipedia.org/wiki/Sky_lantern,sky lanterns,Sky lantern
https://en.wikipedia.org/wiki/Pinyin,https://en.wikipedia.org/wiki/Pinyin,pinyin,Pinyin
https://en.wikipedia.org/wiki/Ghost_Festival,https://en.wikipedia.org/wiki/Ghost_Festival,Ghost Festival,Ghost Festival
https://en.wikipedia.org/wiki/Qing_dynasty,https://en.wikipedia.org/wiki/Qing_dynasty,Qing dynasty,Qing dynasty
https://en.wikipedia.org/wiki/Papier-m%C3%A2ch%C3%A9,https://en.wikipedia.org/wiki/Papier-m%C3%A2ch%C3%A9,papier-mâché,Papier-mâché
https://en.wikipedia.org/wiki/L%C3%BD_dynasty,https://en.wikipedia.org/wiki/L%C3%BD_dynasty,Lý dynasty,Lý dynasty
https://en.wikipedia.org/wiki/Pok%C3%A9mon,https://en.wikipedia.org/wiki/Pok%C3%A9mon,Pokémon,Pokémon
https://en.wikipedia.org/wiki/Pikachu,https://en.wikipedia.org/wiki/Pikachu,Pikachu,Pikachu
https://en.wikipedia.org/wiki/Disney,https://en.wikipedia.org/wiki/Disney,Disney,Disney
https://en.wikipedia.org/wiki/SpongeBob_SquarePants,https://en.wikipedia.org/wiki/SpongeBob_SquarePants,SpongeBob SquarePants,SpongeBob SquarePants
https://en.wikipedia.org/wiki/Hello_Kitty,https://en.wikipedia.org/wiki/Hello_Kitty,Hello Kitty,Hello Kitty
https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=7,https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=7,edit,Edit section: Mooncakes
https://en.wikipedia.org/wiki/File:Moon_Cakes.jpg,https://en.wikipedia.org/wiki/File:Moon_Cakes.jpg,null,null
https://en.wikipedia.org/wiki/File:Banhtrungthu.jpg,https://en.wikipedia.org/wiki/File:Banhtrungthu.jpg,null,null
https://en.wikipedia.org/wiki/Wikipedia:Citation_needed,https://en.wikipedia.org/wiki/Wikipedia:Citation_needed,citation needed,Wikipedia:Citation needed
https://en.wikipedia.org/wiki/Cinnamomum_cassia,https://en.wikipedia.org/wiki/Cinnamomum_cassia,cassia,Cinnamomum cassia
https://en.wikipedia.org/wiki/Pagoda,https://en.wikipedia.org/wiki/Pagoda,pagoda,Pagoda
https://en.wikipedia.org/wiki/Turpan,https://en.wikipedia.org/wiki/Turpan,Turpan,Turpan
https://en.wikipedia.org/wiki/Emperor_Taizong_of_Tang,https://en.wikipedia.org/wiki/Emperor_Taizong_of_Tang,Emperor Taizong of Tang,Emperor Taizong of Tang
https://en.wikipedia.org/wiki/Xiongnu,https://en.wikipedia.org/wiki/Xiongnu,Xiongnu,Xiongnu
https://en.wikipedia.org/wiki/Mooncakes,https://en.wikipedia.org/wiki/Mooncakes,mooncakes,Mooncakes
https://en.wikipedia.org/wiki/Song_dynasty,https://en.wikipedia.org/wiki/Song_dynasty,Song dynasty,Song dynasty
https://en.wikipedia.org/wiki/Han_Chinese,https://en.wikipedia.org/wiki/Han_Chinese,Han Chinese,Han Chinese
https://en.wikipedia.org/wiki/Mongols,https://en.wikipedia.org/wiki/Mongols,Mongols,Mongols
https://en.wikipedia.org/wiki/Yuan_dynasty,https://en.wikipedia.org/wiki/Yuan_dynasty,Yuan dynasty,Yuan dynasty
https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=8,https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=8,edit,Edit section: Other foods and food displays
https://en.wikipedia.org/wiki/File:Chinesischer_Duftwein_Flasche.jpg,https://en.wikipedia.org/wiki/File:Chinesischer_Duftwein_Flasche.jpg,null,null
https://en.wikipedia.org/wiki/File:T%C3%B2_he.JPG,https://en.wikipedia.org/wiki/File:T%C3%B2_he.JPG,null,null
https://en.wikipedia.org/wiki/Tea,https://en.wikipedia.org/wiki/Tea,tea,Tea
https://en.wikipedia.org/wiki/Pomegranate,https://en.wikipedia.org/wiki/Pomegranate,pomegranates,Pomegranate
https://en.wikipedia.org/wiki/Pomelo,https://en.wikipedia.org/wiki/Pomelo,pomelos,Pomelo
https://en.wikipedia.org/wiki/Jade_Rabbit,https://en.wikipedia.org/wiki/Jade_Rabbit,Jade Rabbit,Jade Rabbit
https://en.wikipedia.org/wiki/Xu%C3%A2n_La,_T%C3%A2y_H%E1%BB%93,https://en.wikipedia.org/wiki/Xu%C3%A2n_La,_T%C3%A2y_H%E1%BB%93,Xuân La,Xuân La, Tây Hồ
https://en.wikipedia.org/wiki/Hanoi,https://en.wikipedia.org/wiki/Hanoi,Hanoi,Hanoi
https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=9,https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=9,edit,Edit section: Courtship and matchmaking
https://en.wikipedia.org/w/index.php?title=Daguang&action=edit&redlink=1,https://en.wikipedia.org/w/index.php?title=Daguang&action=edit&redlink=1,Daguang,Daguang (page does not exist)
https://en.wikipedia.org/wiki/Guizhou_Province,https://en.wikipedia.org/wiki/Guizhou_Province,Guizhou Province,Guizhou Province
https://en.wikipedia.org/wiki/Dong_people,https://en.wikipedia.org/wiki/Dong_people,Dong people,Dong people
https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=10,https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=10,edit,Edit section: Games and activities
https://en.wikipedia.org/wiki/Guangdong,https://en.wikipedia.org/wiki/Guangdong,Guangdong,Guangdong
https://en.wikipedia.org/wiki/Chinese_language,https://en.wikipedia.org/wiki/Chinese_language,Chinese,Chinese language
https://en.wikipedia.org/wiki/Eight_Immortals,https://en.wikipedia.org/wiki/Eight_Immortals,Eight Immortals,Eight Immortals
https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=11,https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=11,edit,Edit section: Practices by region and cultures
https://en.wikipedia.org/wiki/File:Montreal_JBotanique2_tango7174.jpg,https://en.wikipedia.org/wiki/File:Montreal_JBotanique2_tango7174.jpg,null,null
https://en.wikipedia.org/wiki/Montreal,https://en.wikipedia.org/wiki/Montreal,Montreal,Montreal
https://en.wikipedia.org/wiki/File:Chinese_Mid-Autumn_Festival,_Belfast,_September_2012_(10).JPG,https://en.wikipedia.org/wiki/File:Chinese_Mid-Autumn_Festival,_Belfast,_September_2012_(10).JPG,null,null
https://en.wikipedia.org/wiki/Belfast,_Northern_Ireland,https://en.wikipedia.org/wiki/Belfast,_Northern_Ireland,Belfast, Northern Ireland,Belfast, Northern Ireland
https://en.wikipedia.org/wiki/File:Mid-Autumn_Festival_21,_Chinatown,_Singapore,_Sep_06.JPG,https://en.wikipedia.org/wiki/File:Mid-Autumn_Festival_21,_Chinatown,_Singapore,_Sep_06.JPG,null,null
https://en.wikipedia.org/wiki/Chinatown,_Singapore,https://en.wikipedia.org/wiki/Chinatown,_Singapore,Chinatown, Singapore,Chinatown, Singapore
https://en.wikipedia.org/wiki/File:Mid-Autumn_Festival1.JPG,https://en.wikipedia.org/wiki/File:Mid-Autumn_Festival1.JPG,null,null
https://en.wikipedia.org/wiki/Victoria_Park,_Hong_Kong,https://en.wikipedia.org/wiki/Victoria_Park,_Hong_Kong,Victoria Park, Hong Kong,Victoria Park, Hong Kong
https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=12,https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=12,edit,Edit section: Xiamen
https://en.wikipedia.org/wiki/Xiamen,https://en.wikipedia.org/wiki/Xiamen,Xiamen,Xiamen
https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=13,https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=13,edit,Edit section: Hong Kong and Macau
https://en.wikipedia.org/wiki/File:25_Largo_do_Senado,_Macau_-_panoramio.jpg,https://en.wikipedia.org/wiki/File:25_Largo_do_Senado,_Macau_-_panoramio.jpg,null,Enlarge
https://en.wikipedia.org/wiki/Senado_Square,https://en.wikipedia.org/wiki/Senado_Square,Senado Square,Senado Square
https://en.wikipedia.org/wiki/Environmental_protection,https://en.wikipedia.org/wiki/Environmental_protection,environmental protection,Environmental protection
https://en.wikipedia.org/wiki/Packaging,https://en.wikipedia.org/wiki/Packaging,packaging,Packaging
https://en.wikipedia.org/wiki/Ice-cream,https://en.wikipedia.org/wiki/Ice-cream,ice-cream mooncake,Ice-cream
https://en.wikipedia.org/wiki/Snow_skin_mooncake,https://en.wikipedia.org/wiki/Snow_skin_mooncake,snow skin mooncake,Snow skin mooncake
https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=14,https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=14,edit,Edit section: Ethnic minorities in China
https://en.wikipedia.org/wiki/Yanbian_Korean_Autonomous_Prefecture,https://en.wikipedia.org/wiki/Yanbian_Korean_Autonomous_Prefecture,Yanbian Korean Autonomous Prefecture,Yanbian Korean Autonomous Prefecture
https://en.wikipedia.org/wiki/Bouyei_people,https://en.wikipedia.org/wiki/Bouyei_people,Bouyei people,Bouyei people
https://en.wikipedia.org/wiki/Tu_people,https://en.wikipedia.org/wiki/Tu_people,Tu people,Tu people
https://en.wikipedia.org/wiki/Maonan_people,https://en.wikipedia.org/wiki/Maonan_people,Maonan people,Maonan people
https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=15,https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=15,edit,Edit section: Vietnam
https://en.wikipedia.org/wiki/File:Den_ong_sao.JPG,https://en.wikipedia.org/wiki/File:Den_ong_sao.JPG,null,Enlarge
https://en.wikipedia.org/wiki/Animism,https://en.wikipedia.org/wiki/Animism,animist,Animism
https://en.wikipedia.org/wiki/Banyan,https://en.wikipedia.org/wiki/Banyan,banyan,Banyan
https://en.wikipedia.org/wiki/Lucky_money,https://en.wikipedia.org/wiki/Lucky_money,lucky money,Lucky money
https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=16,https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=16,edit,Edit section: Philippines
https://en.wikipedia.org/wiki/Philippines,https://en.wikipedia.org/wiki/Philippines,Philippines,Philippines
https://en.wikipedia.org/wiki/Chinese_Filipino,https://en.wikipedia.org/wiki/Chinese_Filipino,Filipino-Chinese,Chinese Filipino
https://en.wikipedia.org/wiki/Pua_Tiong_Chiu,https://en.wikipedia.org/wiki/Pua_Tiong_Chiu,Pua Tiong Chiu,Pua Tiong Chiu
https://en.wikipedia.org/wiki/Philippine_Hokkien,https://en.wikipedia.org/wiki/Philippine_Hokkien,Philippine Hokkien,Philippine Hokkien
https://zh.wikipedia.org/wiki/%E4%B8%AD%E7%A7%8B%E5%8D%9A%E9%A5%BC,https://zh.wikipedia.org/wiki/%E4%B8%AD%E7%A7%8B%E5%8D%9A%E9%A5%BC,中秋博饼,zh-tw:中秋博饼
https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=17,https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=17,edit,Edit section: Taiwan
https://en.wikipedia.org/wiki/Taipei_City,https://en.wikipedia.org/wiki/Taipei_City,Taipei City,Taipei City
https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=18,https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=18,edit,Edit section: Similar traditions in other parts of Asia
https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=19,https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=19,edit,Edit section: India
https://en.wikipedia.org/wiki/Sharad_Purnima,https://en.wikipedia.org/wiki/Sharad_Purnima,Sharad Purnima,Sharad Purnima
https://en.wikipedia.org/wiki/Ashvin,https://en.wikipedia.org/wiki/Ashvin,Ashvin,Ashvin
https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=20,https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=20,edit,Edit section: Japan
https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=21,https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=21,edit,Edit section: Korea
https://en.wikipedia.org/wiki/Songpyeon,https://en.wikipedia.org/wiki/Songpyeon,songpyeon,Songpyeon
https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=22,https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=22,edit,Edit section: Southeast Asia
https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=23,https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=23,edit,Edit section: Cambodia
https://en.wikipedia.org/wiki/Cambodia,https://en.wikipedia.org/wiki/Cambodia,Cambodia,Cambodia
https://en.wikipedia.org/wiki/Chinese_Cambodian,https://en.wikipedia.org/wiki/Chinese_Cambodian,Chinese Cambodian,Chinese Cambodian
https://en.wikipedia.org/wiki/Khmer_people,https://en.wikipedia.org/wiki/Khmer_people,Khmer people,Khmer people
https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=24,https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=24,edit,Edit section: Laos
https://en.wikipedia.org/wiki/That_Luang_Festival,https://en.wikipedia.org/wiki/That_Luang_Festival,That Luang Festival,That Luang Festival
https://en.wikipedia.org/wiki/Vientiane,https://en.wikipedia.org/wiki/Vientiane,Vientiane,Vientiane
https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=25,https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=25,edit,Edit section: Myanmar
https://en.wikipedia.org/wiki/Thadingyut_Festival,https://en.wikipedia.org/wiki/Thadingyut_Festival,Thadingyut Festival,Thadingyut Festival
https://en.wikipedia.org/wiki/Thingyan,https://en.wikipedia.org/wiki/Thingyan,Thingyan,Thingyan
https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=26,https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=26,edit,Edit section: Sri Lanka
https://en.wikipedia.org/wiki/Poya,https://en.wikipedia.org/wiki/Poya,Poya,Poya
https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=27,https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=27,edit,Edit section: Dates
https://en.wikipedia.org/wiki/Chinese_calendar,https://en.wikipedia.org/wiki/Chinese_calendar,Han calendar,Chinese calendar
https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=28,https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=28,edit,Edit section: See also
https://en.wikipedia.org/wiki/Agriculture_in_China,https://en.wikipedia.org/wiki/Agriculture_in_China,Agriculture in China,Agriculture in China
https://en.wikipedia.org/wiki/Agriculture_in_Vietnam,https://en.wikipedia.org/wiki/Agriculture_in_Vietnam,Agriculture,Agriculture in Vietnam
https://en.wikipedia.org/wiki/Chinese_holidays,https://en.wikipedia.org/wiki/Chinese_holidays,Chinese holidays,Chinese holidays
https://en.wikipedia.org/wiki/Vietnamese_holidays,https://en.wikipedia.org/wiki/Vietnamese_holidays,Vietnamese holidays,Vietnamese holidays
https://en.wikipedia.org/wiki/List_of_harvest_festivals,https://en.wikipedia.org/wiki/List_of_harvest_festivals,List of harvest festivals,List of harvest festivals
https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=29,https://en.wikipedia.org/w/index.php?title=Mid-Autumn_Festival&action=edit&section=29,edit,Edit section: References
http://news.xinhuanet.com/english2010/culture/2011-09/12/c_131134150.htm,http://news.xinhuanet.com/english2010/culture/2011-09/12/c_131134150.htm,"Mid-Autumn Festival and its traditions",null
https://en.wikipedia.org/wiki/International_Standard_Book_Number,https://en.wikipedia.org/wiki/International_Standard_Book_Number,ISBN,International Standard Book Number
